,artists,track_name,totalstreams,duration_ms,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
2548,IMAGINEDRAGONS,ONTOPOFTHEWORLD,3224701,192800.0,0,0.588,0.925,0.0,-5.584,1.0,0.16,0.0897,4.89e-06,0.0881,0.759,99.83,4.0
2549,IMAGINEDRAGONS,ONTOPOFTHEWORLD,3224701,192280.0,0,0.631,0.924,0.0,-5.589,1.0,0.146,0.0841,3.59e-06,0.084,0.755,100.045,4.0
2550,FALLOUTBOY,IMMORTALS,3209927,195026.0,0,0.703,0.856,11.0,-6.336,0.0,0.0461,0.00064,0.00126,0.38,0.722,108.025,4.0
2551,FALLOUTBOY,IMMORTALS,3209927,189386.0,0,0.616,0.868,2.0,-3.606,1.0,0.0699,0.00131,1.54e-06,0.671,0.475,108.016,4.0
2552,KATYPERRY,FIREWORK,3183368,227973.0,0,0.637,0.867,8.0,-3.686,1.0,0.05,0.143,0.0,0.11,0.652,124.069,4.0
2553,M83,MIDNIGHTCITY,3180318,243960.0,0,0.507,0.729,11.0,-5.399,0.0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4.0
2554,M83,MIDNIGHTCITY,3180318,243960.0,0,0.507,0.729,11.0,-5.399,0.0,0.0393,0.0182,1.4e-06,0.0658,0.272,105.013,4.0
2555,JOHNMAYER,LOVEONTHEWEEKEND,3149746,212320.0,0,0.718,0.583,7.0,-7.884,1.0,0.0288,0.623,0.000681,0.0612,0.422,119.971,4.0
2556,JOHNMAYER,LOVEONTHEWEEKEND,3149746,212626.0,0,0.729,0.546,7.0,-9.305,1.0,0.0285,0.547,0.00287,0.0651,0.406,119.941,4.0
2557,JOHNMAYER,LOVEONTHEWEEKEND,3149746,212320.0,0,0.718,0.583,7.0,-7.884,1.0,0.0288,0.623,0.000681,0.0612,0.422,119.971,4.0
2558,JOHNMAYER,LOVEONTHEWEEKEND,3149746,212626.0,0,0.729,0.546,7.0,-9.305,1.0,0.0285,0.547,0.00287,0.0651,0.406,119.941,4.0
2559,DMX,RUFFRYDERS'ANTHEM,3141984,214440.0,0,0.88,0.577,10.0,-8.093,0.0,0.302,0.0564,1.02e-06,0.201,0.74,90.991,4.0
2560,PARAMORE,THISISWHY,3109530,207652.0,0,0.723,0.737,11.0,-7.566,0.0,0.0386,0.00435,0.00261,0.116,0.689,123.039,4.0
2561,PARAMORE,THISISWHY,3109530,207652.0,0,0.723,0.737,11.0,-7.566,0.0,0.0386,0.00435,0.00261,0.116,0.689,123.039,4.0
2562,ADELE,CHASINGPAVEMENTS,3095435,210506.0,0,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,4.0
2563,ADELE,CHASINGPAVEMENTS,3095435,210506.0,0,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,4.0
2564,ADELE,CHASINGPAVEMENTS,3095435,210506.0,0,0.616,0.47,5.0,-6.092,0.0,0.0253,0.291,0.0,0.111,0.325,80.03,4.0
2565,JOHNMAYER,IGUESSIJUSTFEELLIKE,3076272,286386.0,0,0.548,0.483,4.0,-9.102,1.0,0.0268,0.515,0.0674,0.0922,0.166,159.952,4.0
2566,JOHNMAYER,IGUESSIJUSTFEELLIKE,3076272,286386.0,0,0.548,0.483,4.0,-9.102,1.0,0.0268,0.515,0.0674,0.0922,0.166,159.952,4.0
2567,BTS,UGH!,3063296,225012.0,0,0.72,0.824,10.0,-5.086,0.0,0.128,0.0394,0.0,0.0509,0.333,165.996,4.0
2568,BTS,IDOL,3042694,222732.0,0,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,4.0
2569,BTS,IDOL,3042694,222732.0,0,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,4.0
2570,BTS,IDOL,2081997,222732.0,0,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,4.0
2571,BTS,IDOL,2081997,222732.0,0,0.733,0.855,9.0,-3.211,1.0,0.118,0.00481,0.0,0.123,0.42,126.035,4.0
2572,BTS,FILTER,3038022,180220.0,0,0.779,0.762,10.0,-5.188,0.0,0.0631,0.0224,0.0,0.121,0.859,110.043,4.0
2573,BTS,FILTER,3038022,180220.0,0,0.779,0.762,10.0,-5.188,0.0,0.0631,0.0224,0.0,0.121,0.859,110.043,4.0
2574,ALESSIACARA,GROWINGPAINS,3017331,196533.0,0,0.354,0.753,1.0,-6.274,0.0,0.743,0.0836,0.0,0.314,0.455,191.139,4.0
2575,EDSHEERAN,VISITINGHOURS,3015619,215506.0,0,0.471,0.396,8.0,-6.654,1.0,0.0336,0.77,0.0,0.0729,0.263,149.609,4.0
2576,BTS,MYTIME,2970319,234457.0,0,0.674,0.641,0.0,-5.139,0.0,0.0339,0.149,0.0,0.0925,0.664,99.91,4.0
2577,HRVY,PERSONAL,2967274,198040.0,0,0.755,0.536,8.0,-5.605,1.0,0.12,0.114,0.0,0.0282,0.882,138.969,4.0
2578,HRVY,PERSONAL,2967274,198040.0,0,0.755,0.536,8.0,-5.605,1.0,0.12,0.114,0.0,0.0282,0.882,138.969,4.0
2579,BTS,JAMAISVU,2928538,227275.0,0,0.608,0.47,8.0,-6.73,1.0,0.0428,0.226,0.0,0.0963,0.241,81.0,4.0
2580,BTS,JAMAISVU,2928538,227275.0,0,0.608,0.47,8.0,-6.73,1.0,0.0428,0.226,0.0,0.0963,0.241,81.0,4.0
2581,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2582,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2583,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2584,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2585,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2586,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2587,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2588,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2589,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,170746.0,0,0.259,0.514,5.0,-6.726,1.0,0.0365,0.649,0.0,0.11,0.222,67.644,5.0
2590,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2591,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2592,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2593,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2594,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2595,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2596,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,170746.0,0,0.259,0.514,5.0,-6.726,1.0,0.0365,0.649,0.0,0.11,0.222,67.644,5.0
2597,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2598,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2599,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2600,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2601,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2602,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2603,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2604,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2605,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2606,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2607,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,170746.0,0,0.259,0.514,5.0,-6.726,1.0,0.0365,0.649,0.0,0.11,0.222,67.644,5.0
2608,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2609,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2610,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2611,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2612,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2613,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2614,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2615,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2616,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2617,STEVIEWONDER,SOMEDAYATCHRISTMAS,2820961,169293.0,0,0.325,0.536,5.0,-6.04,1.0,0.0323,0.614,0.0,0.251,0.218,101.483,4.0
2618,REDHOTCHILIPEPPERS,DARKNECESSITIES,2790352,302000.0,0,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4.0
2619,REDHOTCHILIPEPPERS,DARKNECESSITIES,2790352,302000.0,0,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4.0
2620,REDHOTCHILIPEPPERS,DARKNECESSITIES,2790352,302000.0,0,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4.0
2621,REDHOTCHILIPEPPERS,DARKNECESSITIES,2790352,302000.0,0,0.7,0.742,5.0,-6.777,0.0,0.0716,0.0722,0.0199,0.11,0.197,91.959,4.0
2622,BRETTYOUNG,MERCY,2787788,217120.0,0,0.638,0.367,4.0,-7.906,1.0,0.0266,0.84,0.0,0.0999,0.219,71.957,4.0
2623,LILPEEP,LIFEISBEAUTIFUL,2769025,207586.0,0,0.533,0.638,10.0,-9.411,1.0,0.0636,0.0385,0.000932,0.0758,0.324,135.056,4.0
2624,XXXTENTACION,SCHIZOPHRENIA,2732712,80190.0,0,0.606,0.349,2.0,-10.032,1.0,0.198,0.0762,0.0711,0.1,0.239,180.055,4.0
2625,XXXTENTACION,VICECITY,2707098,220708.0,0,0.853,0.467,9.0,-6.843,0.0,0.195,0.00596,0.00171,0.203,0.329,87.023,4.0
2626,XXXTENTACION,VICECITY,2707098,220773.0,0,0.854,0.467,9.0,-6.843,0.0,0.191,0.00596,0.00171,0.204,0.33,87.02,4.0
2627,AVICII,HEYBROTHER,2643789,255093.0,0,0.545,0.78,7.0,-4.867,0.0,0.0436,0.0309,4.64e-05,0.0828,0.458,125.014,4.0
2628,BTS,INTRO:PERSONA,2635632,171023.0,0,0.486,0.871,9.0,-4.475,0.0,0.337,0.0278,0.0,0.313,0.659,85.411,4.0
2629,BTS,INTRO:PERSONA,2635632,171023.0,0,0.486,0.871,9.0,-4.475,0.0,0.337,0.0278,0.0,0.313,0.659,85.411,4.0
2630,BTS,INTRO:PERSONA,2635632,171023.0,0,0.486,0.871,9.0,-4.475,0.0,0.337,0.0278,0.0,0.313,0.659,85.411,4.0
2631,BTS,LOUDERTHANBOMBS,2633818,217404.0,0,0.643,0.667,0.0,-6.947,0.0,0.151,0.0432,0.0,0.0904,0.478,145.999,4.0
2632,BTS,FLYTOMYROOM,2622619,222242.0,0,0.764,0.526,11.0,-7.355,1.0,0.212,0.0484,0.0,0.0718,0.588,114.91,4.0
2633,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.918,0.585,7.0,-7.781,1.0,0.0889,0.0627,0.0,0.624,0.519,131.966,4.0
2634,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.917,0.596,7.0,-7.378,1.0,0.0914,0.0555,0.0,0.667,0.511,131.96,4.0
2635,BLACKPINK,TYPAGIRL,2606708,179172.0,0,0.918,0.585,7.0,-7.781,1.0,0.0889,0.0627,0.0,0.624,0.519,131.966,4.0
2636,DEMILOVATO,DANCINGWITHTHEDEVIL,2599733,243992.0,0,0.392,0.642,0.0,-5.813,0.0,0.0431,0.269,0.0,0.11,0.129,75.279,4.0
2637,DEMILOVATO,DANCINGWITHTHEDEVIL,2599733,243992.0,0,0.392,0.642,0.0,-5.813,0.0,0.0431,0.269,0.0,0.11,0.129,75.279,4.0
2638,IMAGINEDRAGONS,FOLLOWYOU,2598098,175643.0,0,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4.0
2639,IMAGINEDRAGONS,FOLLOWYOU,2598098,175643.0,0,0.542,0.732,9.0,-5.956,1.0,0.0521,0.00209,7.92e-05,0.496,0.489,124.912,4.0
2640,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2641,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2642,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2643,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2644,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2645,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2646,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2647,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2648,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2649,MYCHEMICALROMANCE,THEFOUNDATIONSOFDECAY,2588910,360760.0,0,0.363,0.67,1.0,-6.652,0.0,0.0552,0.000582,0.548,0.317,0.198,150.15,4.0
2650,RIXTON,MEANDMYBROKENHEART,2586011,193733.0,0,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,4.0
2651,RIXTON,MEANDMYBROKENHEART,2586011,193733.0,0,0.545,0.783,5.0,-4.261,0.0,0.0345,0.00489,0.0,0.132,0.551,174.084,4.0
2652,JAKEOWEN,MADEFORYOU,2585516,238400.0,0,0.581,0.441,1.0,-6.829,1.0,0.0268,0.77,2.75e-05,0.111,0.337,82.125,4.0
2653,BTS,BLUE&GREY,2576410,254950.0,0,0.547,0.605,8.0,-6.755,1.0,0.0415,0.42,0.0,0.125,0.364,121.953,4.0
2654,XXXTENTACION,EXBITCH,2567221,121671.0,0,0.835,0.462,7.0,-6.227,1.0,0.155,0.513,0.0,0.0875,0.702,78.99,4.0
2655,XXXTENTACION,EXBITCH,2567221,121671.0,0,0.835,0.462,7.0,-6.227,1.0,0.155,0.513,0.0,0.0875,0.702,78.99,4.0
2656,BTS,TELEPATHY,2566695,202313.0,0,0.787,0.669,5.0,-4.333,0.0,0.0428,0.00782,0.0,0.123,0.57,104.994,4.0
2657,MARSHMELLO,ALONE,2555309,273802.0,0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
2658,MARSHMELLO,ALONE,2555309,273802.0,0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
2659,MARSHMELLO,ALONE,2555309,273802.0,0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
2660,MARSHMELLO,ALONE,2555309,273802.0,0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
2661,MARSHMELLO,ALONE,2555309,273802.0,0,0.631,0.953,2.0,-3.739,1.0,0.0343,0.0241,0.0155,0.108,0.422,141.99,4.0
2662,LILPEEP,SEXWITHMYEX,2551967,213640.0,0,0.497,0.77,6.0,-4.298,1.0,0.0757,0.0472,0.0,0.102,0.47,167.892,4.0
2663,LILBABY,ALLIN,2523123,156032.0,0,0.836,0.649,11.0,-6.442,1.0,0.332,0.0716,0.0,0.0943,0.294,95.084,4.0
2664,SHAKIN'STEVENS,MERRYCHRISTMASEVERYONE,2500731,220160.0,0,0.534,0.904,9.0,-3.315,1.0,0.0369,0.129,0.0,0.128,0.96,202.899,4.0
2665,SHAKIN'STEVENS,MERRYCHRISTMASEVERYONE,2500731,220160.0,0,0.534,0.904,9.0,-3.315,1.0,0.0369,0.129,0.0,0.128,0.96,202.899,4.0
2666,PARAMORE,STILLINTOYOU,2493266,216013.0,0,0.602,0.923,5.0,-3.763,1.0,0.044,0.0098,0.0,0.0561,0.765,136.01,4.0
2667,PARAMORE,STILLINTOYOU,2493266,216013.0,0,0.602,0.923,5.0,-3.763,1.0,0.044,0.0098,0.0,0.0561,0.765,136.01,4.0
2668,JOHNMAYER,SHOTINTHEDARK,2486241,249080.0,0,0.741,0.556,2.0,-9.184,1.0,0.0266,0.0629,0.041,0.103,0.587,122.008,4.0
2669,JOHNMAYER,SHOTINTHEDARK,2486241,249080.0,0,0.741,0.556,2.0,-9.184,1.0,0.0266,0.0629,0.041,0.103,0.587,122.008,4.0
2670,FRANKOCEAN,SOLO,2479689,257380.0,0,0.469,0.289,5.0,-10.625,0.0,0.0366,0.85,2.48e-06,0.161,0.258,133.805,4.0
2671,BTS,00:00(ZEROO’CLOCK),2471548,250295.0,0,0.56,0.547,1.0,-6.456,1.0,0.0675,0.0806,0.0,0.11,0.199,157.962,4.0
2672,THECHAINSMOKERS,KILLSYOUSLOWLY,2467734,213320.0,0,0.696,0.439,1.0,-8.77,0.0,0.055,0.0636,0.0,0.127,0.229,149.923,4.0
2673,"GROVERWASHINGTON,JR.",JUSTTHETWOOFUS,2465647,443773.0,0,0.743,0.429,10.0,-14.576,0.0,0.0902,0.447,0.362,0.0455,0.597,95.406,4.0
2674,BLACKPINK,PRETTYSAVAGE,2460506,199122.0,0,0.699,0.588,9.0,-6.533,0.0,0.0402,0.00807,0.000131,0.107,0.35,151.971,4.0
2675,FRANKOCEAN,NIGHTS,2448787,307151.0,0,0.457,0.551,5.0,-9.36,0.0,0.167,0.427,1.15e-06,0.113,0.428,89.87,4.0
2676,ONEREPUBLIC,KIDS,2423261,238386.0,0,0.596,0.732,2.0,-6.189,1.0,0.0401,0.0153,0.0,0.318,0.228,99.98,4.0
2677,LILPEEP,RUNAWAY,2419926,192760.0,0,0.399,0.591,6.0,-8.792,0.0,0.052,0.44,0.0616,0.446,0.175,79.892,3.0
2678,THE1975,SOMEBODYELSE,2399508,347525.0,0,0.618,0.793,0.0,-5.711,1.0,0.0601,0.204,0.0154,0.126,0.459,101.015,4.0
2679,THE1975,SOMEBODYELSE,2399508,347525.0,0,0.618,0.793,0.0,-5.711,1.0,0.0601,0.204,0.0154,0.126,0.459,101.015,4.0
2680,THE1975,SOMEBODYELSE,2399508,347525.0,0,0.618,0.793,0.0,-5.711,1.0,0.0601,0.204,0.0154,0.126,0.459,101.015,4.0
2681,PLAYBOICARTI,R.I.P.,2395125,192026.0,0,0.725,0.725,8.0,-6.067,0.0,0.159,0.0119,0.0,0.086,0.515,140.003,4.0
2682,BLACKBEAR,IDFC,2382779,207026.0,0,0.718,0.422,4.0,-9.115,0.0,0.0621,0.0764,0.0,0.17,0.455,144.678,4.0
2683,BLACKBEAR,IDFC,2382779,245172.0,0,0.63,0.5,1.0,-8.755,0.0,0.0611,0.611,4.04e-05,0.114,0.315,144.871,4.0
2684,BLACKBEAR,IDFC,2382779,207026.0,0,0.718,0.422,4.0,-9.115,0.0,0.0621,0.0764,0.0,0.17,0.455,144.678,4.0
2685,SELENAGOMEZ,DANCEAGAIN,2369418,170498.0,0,0.784,0.552,1.0,-7.261,0.0,0.0874,0.0447,0.0,0.196,0.464,111.984,4.0
2686,ONEREPUBLIC,LOVERUNSOUT,2353958,224853.0,0,0.715,0.931,7.0,-3.793,1.0,0.0565,0.171,0.0,0.0757,0.742,120.025,4.0
2687,ONEREPUBLIC,LOVERUNSOUT,2353958,224226.0,0,0.719,0.935,7.0,-3.752,1.0,0.0589,0.167,0.0,0.0973,0.738,120.022,4.0
2688,TWENTYONEPILOTS,THEHYPE,2276366,265373.0,0,0.53,0.816,9.0,-6.149,1.0,0.0503,0.0105,0.000613,0.379,0.371,87.019,4.0
2689,CHRISREA,DRIVINGHOMEFORCHRISTMAS,2247458,239946.0,0,0.603,0.705,9.0,-7.547,1.0,0.0328,0.556,0.00013,0.342,0.89,90.12,4.0
2690,OFMONSTERSANDMEN,LITTLETALKS,2237814,266333.0,0,0.446,0.76,1.0,-4.725,1.0,0.0321,0.0159,0.0,0.319,0.346,103.295,4.0
2691,OFMONSTERSANDMEN,LITTLETALKS,2237814,266600.0,0,0.457,0.757,1.0,-5.177,1.0,0.032,0.0206,0.0,0.146,0.417,102.961,4.0
2692,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2693,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2694,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2695,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2696,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2697,AVAMAX,CHRISTMASWITHOUTYOU,2229399,169245.0,0,0.654,0.596,1.0,-4.68,1.0,0.0458,0.424,0.0,0.11,0.382,118.078,4.0
2698,THEBACKYARDIGANS,CASTAWAYS,2224490,87706.0,0,0.756,0.211,5.0,-17.646,1.0,0.409,0.784,8.65e-06,0.11,0.307,81.253,4.0
2699,LISA,LALISA,2220978,200689.0,0,0.804,0.652,8.0,-6.282,1.0,0.0898,0.0267,0.000782,0.118,0.854,150.076,4.0
2700,CHARLIEPUTH,THAT'SHILARIOUS,2215746,146855.0,0,0.714,0.442,6.0,-5.909,1.0,0.0605,0.742,0.0,0.114,0.546,108.039,4.0
2701,CHARLIEPUTH,THAT'SHILARIOUS,2215746,144933.0,0,0.713,0.442,6.0,-5.909,1.0,0.0604,0.739,0.0,0.112,0.546,108.038,4.0
2702,JBALVIN,AMARILLO,2212416,158146.0,0,0.876,0.85,1.0,-5.75,0.0,0.163,0.0118,0.0067,0.111,0.962,122.666,5.0
2703,JBALVIN,AMARILLO,2212416,158146.0,0,0.876,0.85,1.0,-5.75,0.0,0.163,0.0118,0.0067,0.111,0.962,122.666,5.0
2704,JBALVIN,AMARILLO,2212416,157733.0,0,0.641,0.857,1.0,-5.725,0.0,0.301,0.013,0.00534,0.0695,0.961,122.728,5.0
2705,JBALVIN,AMARILLO,2212416,158146.0,0,0.876,0.85,1.0,-5.75,0.0,0.163,0.0118,0.0067,0.111,0.962,122.666,5.0
2706,JBALVIN,AMARILLO,2212416,158146.0,0,0.876,0.85,1.0,-5.75,0.0,0.163,0.0118,0.0067,0.111,0.962,122.666,5.0
2707,JBALVIN,AMARILLO,2212416,157733.0,0,0.641,0.857,1.0,-5.725,0.0,0.301,0.013,0.00534,0.0695,0.961,122.728,5.0
2708,RITAORA,POISON,2209716,202906.0,0,0.579,0.738,10.0,-5.711,1.0,0.0542,0.0821,1.52e-06,0.232,0.431,124.023,4.0
